"","caseID","race","enroll","activity","duration"
"977789",20160604160990,1,3,"Traveling",10
"977790",20160604160990,1,3,"Leisure and Sports",60
"977791",20160604160990,1,3,"Leisure and Sports",167
"977792",20160604160990,1,3,"Traveling",10
"977793",20160604160990,1,3,"Leisure and Sports",60
"977794",20160604160990,1,3,"Leisure and Sports",60
"977795",20160604160990,1,3,"Sleeping",170
"978204",20160604161364,1,5,"Sleeping",150
"978205",20160604161364,1,5,"Educational Activities",90
"978206",20160604161364,1,5,"Other",20
"978207",20160604161364,1,5,"Other",5
"978208",20160604161364,1,5,"Other",15
"978209",20160604161364,1,5,"Other",10
"978210",20160604161364,1,5,"Other",1
"978211",20160604161364,1,5,"Traveling",7
"978212",20160604161364,1,5,"Other",5
"978213",20160604161364,1,5,"Traveling",10
"978214",20160604161364,1,5,"Other",10
"978215",20160604161364,1,5,"Traveling",5
"978216",20160604161364,1,5,"Eating and Drinking",15
"978217",20160604161364,1,5,"Leisure and Sports",10
"978218",20160604161364,1,5,"Traveling",3
"978219",20160604161364,1,5,"Educational Activities",174
"978220",20160604161364,1,5,"Traveling",1
"978221",20160604161364,1,5,"Educational Activities",149
"978222",20160604161364,1,5,"Traveling",1
"978223",20160604161364,1,5,"Traveling",15
"978224",20160604161364,1,5,"Other",45
"978225",20160604161364,1,5,"Other",5
"978226",20160604161364,1,5,"Traveling",10
"978227",20160604161364,1,5,"Other",5
"978228",20160604161364,1,5,"Traveling",10
"978229",20160604161364,1,5,"Other",5
"978230",20160604161364,1,5,"Other",10
"978231",20160604161364,1,5,"Other",5
"978232",20160604161364,1,5,"Other",30
"978233",20160604161364,1,5,"Other",5
"978234",20160604161364,1,5,"Eating and Drinking",30
"978235",20160604161364,1,5,"Other",30
"978236",20160604161364,1,5,"Leisure and Sports",20
"978237",20160604161364,1,5,"Other",20
"978238",20160604161364,1,5,"Other",5
"978239",20160604161364,1,5,"Other",2
"978240",20160604161364,1,5,"Other",1
"978241",20160604161364,1,5,"Eating and Drinking",116
"978242",20160604161364,1,5,"Grooming",15
"978243",20160604161364,1,5,"Sleeping",20
"978244",20160604161364,1,5,"Sleeping",355
"978494",20160604161780,1,5,"Sleeping",180
"978495",20160604161780,1,5,"Traveling",20
"978496",20160604161780,1,5,"Other",10
"978497",20160604161780,1,5,"Traveling",20
"978498",20160604161780,1,5,"Other",550
"978499",20160604161780,1,5,"Traveling",20
"978500",20160604161780,1,5,"Other",10
"978501",20160604161780,1,5,"Traveling",20
"978502",20160604161780,1,5,"Other",60
"978503",20160604161780,1,5,"Eating and Drinking",60
"978504",20160604161780,1,5,"Other",30
"978505",20160604161780,1,5,"Other",5
"978506",20160604161780,1,5,"Leisure and Sports",60
"978507",20160604161780,1,5,"Sleeping",395
"978604",20160604161925,1,5,"Sleeping",60
"978605",20160604161925,1,5,"Grooming",15
"978606",20160604161925,1,5,"Other",15
"978607",20160604161925,1,5,"Other",30
"978608",20160604161925,1,5,"Other",30
"978609",20160604161925,1,5,"Traveling",15
"978610",20160604161925,1,5,"Other",10
"978611",20160604161925,1,5,"Traveling",20
"978612",20160604161925,1,5,"Working and related activities",225
"978613",20160604161925,1,5,"Eating and Drinking",20
"978614",20160604161925,1,5,"Working and related activities",220
"978615",20160604161925,1,5,"Traveling",25
"978616",20160604161925,1,5,"Other",10
"978617",20160604161925,1,5,"Other",30
"978618",20160604161925,1,5,"Other",30
"978619",20160604161925,1,5,"Traveling",10
"978620",20160604161925,1,5,"Other",2
"978621",20160604161925,1,5,"Other",180
"978622",20160604161925,1,5,"Other",20
"978623",20160604161925,1,5,"Traveling",10
"978624",20160604161925,1,5,"Other",15
"978625",20160604161925,1,5,"Working and related activities",30
"978626",20160604161925,1,5,"Other",60
"978627",20160604161925,1,5,"Sleeping",10
"978628",20160604161925,1,5,"Sleeping",348
"978675",20160604161950,2,5,"Sleeping",270
"978676",20160604161950,2,5,"Grooming",60
"978677",20160604161950,2,5,"Traveling",30
"978678",20160604161950,2,5,"Working and related activities",120
"978679",20160604161950,2,5,"Grooming",5
"978680",20160604161950,2,5,"Other",10
"978681",20160604161950,2,5,"Working and related activities",185
"978682",20160604161950,2,5,"Traveling",8
"978683",20160604161950,2,5,"Other",5
"978684",20160604161950,2,5,"Traveling",7
"978685",20160604161950,2,5,"Other",5
"978686",20160604161950,2,5,"Traveling",8
"978687",20160604161950,2,5,"Working and related activities",97
"978688",20160604161950,2,5,"Grooming",5
"978689",20160604161950,2,5,"Other",10
"978690",20160604161950,2,5,"Working and related activities",120
"978691",20160604161950,2,5,"Traveling",20
"978692",20160604161950,2,5,"Other",2
"978693",20160604161950,2,5,"Traveling",35
"978694",20160604161950,2,5,"Leisure and Sports",120
"978695",20160604161950,2,5,"Traveling",35
"978696",20160604161950,2,5,"Leisure and Sports",10
"978697",20160604161950,2,5,"Traveling",20
"978698",20160604161950,2,5,"Leisure and Sports",120
"978699",20160604161950,2,5,"Sleeping",133
"978834",20160604162029,1,3,"Sleeping",270
"978835",20160604162029,1,3,"Grooming",20
"978836",20160604162029,1,3,"Traveling",4
"978837",20160604162029,1,3,"Other",30
"978838",20160604162029,1,3,"Other",36
"978839",20160604162029,1,3,"Other",90
"978840",20160604162029,1,3,"Traveling",4
"978841",20160604162029,1,3,"Other",2
"978842",20160604162029,1,3,"Traveling",7
"978843",20160604162029,1,3,"Eating and Drinking",45
"978844",20160604162029,1,3,"Traveling",2
"978845",20160604162029,1,3,"Other",5
"978846",20160604162029,1,3,"Traveling",8
"978847",20160604162029,1,3,"Leisure and Sports",60
"978848",20160604162029,1,3,"Traveling",8
"978849",20160604162029,1,3,"Working and related activities",159
"978850",20160604162029,1,3,"Leisure and Sports",15
"978851",20160604162029,1,3,"Working and related activities",45
"978852",20160604162029,1,3,"Eating and Drinking",30
"978853",20160604162029,1,3,"Traveling",1
"978854",20160604162029,1,3,"Other",5
"978855",20160604162029,1,3,"Other",5
"978856",20160604162029,1,3,"Traveling",1
"978857",20160604162029,1,3,"Other",15
"978858",20160604162029,1,3,"Working and related activities",103
"978859",20160604162029,1,3,"Leisure and Sports",15
"978860",20160604162029,1,3,"Working and related activities",95
"978861",20160604162029,1,3,"Traveling",8
"978862",20160604162029,1,3,"Other",5
"978863",20160604162029,1,3,"Leisure and Sports",5
"978864",20160604162029,1,3,"Other",10
"978865",20160604162029,1,3,"Traveling",23
"978866",20160604162029,1,3,"Leisure and Sports",45
"978867",20160604162029,1,3,"Grooming",15
"978868",20160604162029,1,3,"Traveling",2
"978869",20160604162029,1,3,"Leisure and Sports",20
"978870",20160604162029,1,3,"Traveling",2
"978871",20160604162029,1,3,"Grooming",10
"978872",20160604162029,1,3,"Sleeping",215
"979004",20160604162178,1,5,"Sleeping",210
"979005",20160604162178,1,5,"Other",2
"979006",20160604162178,1,5,"Leisure and Sports",88
"979007",20160604162178,1,5,"Other",10
"979008",20160604162178,1,5,"Other",680
"979009",20160604162178,1,5,"Other",2
"979010",20160604162178,1,5,"Leisure and Sports",30
"979011",20160604162178,1,5,"Other",1
"979012",20160604162178,1,5,"Sleeping",417
"979297",20160604162436,1,3,"Sleeping",120
"979298",20160604162436,1,3,"Grooming",30
"979299",20160604162436,1,3,"Eating and Drinking",10
"979300",20160604162436,1,3,"Traveling",10
"979301",20160604162436,1,3,"Educational Activities",250
"979302",20160604162436,1,3,"Eating and Drinking",35
"979303",20160604162436,1,3,"Educational Activities",155
"979304",20160604162436,1,3,"Traveling",10
"979305",20160604162436,1,3,"Educational Activities",90
"979306",20160604162436,1,3,"Leisure and Sports",30
"979307",20160604162436,1,3,"Leisure and Sports",20
"979308",20160604162436,1,3,"Grooming",90
"979309",20160604162436,1,3,"Traveling",15
"979310",20160604162436,1,3,"Eating and Drinking",30
"979311",20160604162436,1,3,"Leisure and Sports",95
"979312",20160604162436,1,3,"Traveling",15
"979313",20160604162436,1,3,"Educational Activities",45
"979314",20160604162436,1,3,"Grooming",30
"979315",20160604162436,1,3,"Sleeping",360
"979781",20160605160092,2,5,"Sleeping",300
"979782",20160605160092,2,5,"Traveling",20
"979783",20160605160092,2,5,"Educational Activities",280
"979784",20160605160092,2,5,"Educational Activities",240
"979785",20160605160092,2,5,"Eating and Drinking",35
"979786",20160605160092,2,5,"Traveling",20
"979787",20160605160092,2,5,"Leisure and Sports",120
"979788",20160605160092,2,5,"Grooming",45
"979789",20160605160092,2,5,"Sleeping",380
"980121",20160605160512,1,3,"Sleeping",150
"980122",20160605160512,1,3,"Grooming",20
"980123",20160605160512,1,3,"Eating and Drinking",5
"980124",20160605160512,1,3,"Traveling",6
"980125",20160605160512,1,3,"Educational Activities",120
"980126",20160605160512,1,3,"Leisure and Sports",119
"980127",20160605160512,1,3,"Traveling",6
"980128",20160605160512,1,3,"Other",3
"980129",20160605160512,1,3,"Leisure and Sports",180
"980130",20160605160512,1,3,"Leisure and Sports",171
"980131",20160605160512,1,3,"Other",15
"980132",20160605160512,1,3,"Leisure and Sports",45
"980133",20160605160512,1,3,"Eating and Drinking",30
"980134",20160605160512,1,3,"Leisure and Sports",210
"980135",20160605160512,1,3,"Other",2
"980136",20160605160512,1,3,"Sleeping",358
"980637",20160605160583,1,5,"Sleeping",360
"980638",20160605160583,1,5,"Leisure and Sports",60
"980639",20160605160583,1,5,"Other",30
"980640",20160605160583,1,5,"Eating and Drinking",15
"980641",20160605160583,1,5,"Leisure and Sports",345
"980642",20160605160583,1,5,"Eating and Drinking",15
"980643",20160605160583,1,5,"Educational Activities",60
"980644",20160605160583,1,5,"Leisure and Sports",195
"980645",20160605160583,1,5,"Sleeping",360
"980727",20160605160592,2,3,"Other",15
"980728",20160605160592,2,3,"Other",45
"980729",20160605160592,2,3,"Working and related activities",45
"980730",20160605160592,2,3,"Sleeping",255
"980731",20160605160592,2,3,"Grooming",60
"980732",20160605160592,2,3,"Traveling",7
"980733",20160605160592,2,3,"Leisure and Sports",173
"980734",20160605160592,2,3,"Other",240
"980735",20160605160592,2,3,"Eating and Drinking",30
"980736",20160605160592,2,3,"Sleeping",570
"980783",20160605160606,1,3,"Sleeping",390
"980784",20160605160606,1,3,"Eating and Drinking",30
"980785",20160605160606,1,3,"Grooming",60
"980786",20160605160606,1,3,"Traveling",10
"980787",20160605160606,1,3,"Eating and Drinking",45
"980788",20160605160606,1,3,"Traveling",10
"980789",20160605160606,1,3,"Leisure and Sports",120
"980790",20160605160606,1,3,"Other",15
"980791",20160605160606,1,3,"Eating and Drinking",15
"980792",20160605160606,1,3,"Sleeping",145
"980793",20160605160606,1,3,"Traveling",15
"980794",20160605160606,1,3,"Leisure and Sports",345
"980795",20160605160606,1,3,"Traveling",15
"980796",20160605160606,1,3,"Leisure and Sports",105
"980797",20160605160606,1,3,"Traveling",10
"980798",20160605160606,1,3,"Grooming",20
"980799",20160605160606,1,3,"Sleeping",90
"981370",20160605160725,3,5,"Sleeping",60
"981371",20160605160725,3,5,"Leisure and Sports",30
"981372",20160605160725,3,5,"Grooming",30
"981373",20160605160725,3,5,"Traveling",20
"981374",20160605160725,3,5,"Traveling",5
"981375",20160605160725,3,5,"Traveling",25
"981376",20160605160725,3,5,"Traveling",5
"981377",20160605160725,3,5,"Working and related activities",245
"981378",20160605160725,3,5,"Leisure and Sports",10
"981379",20160605160725,3,5,"Working and related activities",110
"981380",20160605160725,3,5,"Eating and Drinking",60
"981381",20160605160725,3,5,"Working and related activities",120
"981382",20160605160725,3,5,"Traveling",5
"981383",20160605160725,3,5,"Traveling",25
"981384",20160605160725,3,5,"Traveling",20
"981385",20160605160725,3,5,"Grooming",30
"981386",20160605160725,3,5,"Leisure and Sports",45
"981387",20160605160725,3,5,"Leisure and Sports",120
"981388",20160605160725,3,5,"Sleeping",475
"981389",20160605160730,1,5,"Sleeping",120
"981390",20160605160730,1,5,"Grooming",25
"981391",20160605160730,1,5,"Traveling",15
"981392",20160605160730,1,5,"Working and related activities",320
"981393",20160605160730,1,5,"Traveling",3
"981394",20160605160730,1,5,"Other",15
"981395",20160605160730,1,5,"Traveling",3
"981396",20160605160730,1,5,"Working and related activities",189
"981397",20160605160730,1,5,"Traveling",5
"981398",20160605160730,1,5,"Leisure and Sports",45
"981399",20160605160730,1,5,"Traveling",15
"981400",20160605160730,1,5,"Grooming",30
"981401",20160605160730,1,5,"Other",30
"981402",20160605160730,1,5,"Eating and Drinking",15
"981403",20160605160730,1,5,"Leisure and Sports",130
"981404",20160605160730,1,5,"Leisure and Sports",120
"981405",20160605160730,1,5,"Sleeping",20
"981406",20160605160730,1,5,"Sleeping",340
"981936",20160605160833,1,5,"Sleeping",180
"981937",20160605160833,1,5,"Other",60
"981938",20160605160833,1,5,"Traveling",9
"981939",20160605160833,1,5,"Traveling",15
"981940",20160605160833,1,5,"Leisure and Sports",15
"981941",20160605160833,1,5,"Traveling",45
"981942",20160605160833,1,5,"Traveling",30
"981943",20160605160833,1,5,"Other",60
"981944",20160605160833,1,5,"Traveling",240
"981945",20160605160833,1,5,"Traveling",60
"981946",20160605160833,1,5,"Traveling",120
"981947",20160605160833,1,5,"Other",30
"981948",20160605160833,1,5,"Traveling",15
"981949",20160605160833,1,5,"Other",15
"981950",20160605160833,1,5,"Traveling",3
"981951",20160605160833,1,5,"Grooming",10
"981952",20160605160833,1,5,"Eating and Drinking",10
"981953",20160605160833,1,5,"Other",20
"981954",20160605160833,1,5,"Leisure and Sports",20
"981955",20160605160833,1,5,"Grooming",3
"981956",20160605160833,1,5,"Sleeping",480
"982544",20160605160961,1,5,"Sleeping",300
"982545",20160605160961,1,5,"Grooming",90
"982546",20160605160961,1,5,"Other",10
"982547",20160605160961,1,5,"Other",30
"982548",20160605160961,1,5,"Grooming",45
"982549",20160605160961,1,5,"Traveling",3
"982550",20160605160961,1,5,"Working and related activities",392
"982551",20160605160961,1,5,"Traveling",10
"982552",20160605160961,1,5,"Leisure and Sports",110
"982553",20160605160961,1,5,"Traveling",10
"982554",20160605160961,1,5,"Other",110
"982555",20160605160961,1,5,"Traveling",10
"982556",20160605160961,1,5,"Leisure and Sports",200
"982557",20160605160961,1,5,"Traveling",10
"982558",20160605160961,1,5,"Sleeping",110
"982627",20160605160979,1,3,"Sleeping",120
"982628",20160605160979,1,3,"Grooming",25
"982629",20160605160979,1,3,"Eating and Drinking",5
"982630",20160605160979,1,3,"Leisure and Sports",18
"982631",20160605160979,1,3,"Traveling",10
"982632",20160605160979,1,3,"Leisure and Sports",30
"982633",20160605160979,1,3,"Educational Activities",242
"982634",20160605160979,1,3,"Eating and Drinking",30
"982635",20160605160979,1,3,"Educational Activities",120
"982636",20160605160979,1,3,"Traveling",15
"982637",20160605160979,1,3,"Traveling",5
"982638",20160605160979,1,3,"Eating and Drinking",15
"982639",20160605160979,1,3,"Other",5
"982640",20160605160979,1,3,"Educational Activities",30
"982641",20160605160979,1,3,"Leisure and Sports",120
"982642",20160605160979,1,3,"Leisure and Sports",30
"982643",20160605160979,1,3,"Eating and Drinking",15
"982644",20160605160979,1,3,"Working and related activities",15
"982645",20160605160979,1,3,"Leisure and Sports",60
"982646",20160605160979,1,3,"Leisure and Sports",90
"982647",20160605160979,1,3,"Grooming",3
"982648",20160605160979,1,3,"Leisure and Sports",30
"982649",20160605160979,1,3,"Leisure and Sports",57
"982650",20160605160979,1,3,"Other",3
"982651",20160605160979,1,3,"Sleeping",347
"983397",20160605161086,2,5,"Sleeping",150
